timestamp,open,high,low,close,volume
2025-04-24 11:00:00+00:00,597.92,598.59,596.26,597.69,8714.278
2025-04-24 12:00:00+00:00,597.69,598.16,596.3,597.9,8619.86
2025-04-24 13:00:00+00:00,597.91,599.55,595.84,597.09,14361.553
2025-04-24 14:00:00+00:00,597.09,600.27,596.48,598.26,14462.093
2025-04-24 15:00:00+00:00,598.26,600.91,597.6,598.46,14805.254
2025-04-24 16:00:00+00:00,598.47,600.87,597.72,599.9,9826.488
2025-04-24 17:00:00+00:00,599.91,600.1,595.48,596.41,7537.208
2025-04-24 18:00:00+00:00,596.41,599.55,596.24,597.89,5652.798
2025-04-24 19:00:00+00:00,597.89,599.51,597.0,598.94,3204.623
2025-04-24 20:00:00+00:00,598.95,600.19,598.35,599.7,4925.449
2025-04-24 21:00:00+00:00,599.71,600.32,598.0,600.21,5654.129
2025-04-24 22:00:00+00:00,600.22,600.98,599.32,599.58,3613.801
2025-04-24 23:00:00+00:00,599.58,602.57,598.96,601.55,5356.577
2025-04-25 00:00:00+00:00,601.56,602.36,599.41,601.44,6641.627
2025-04-25 01:00:00+00:00,601.45,604.17,601.4,601.73,6442.504
2025-04-25 02:00:00+00:00,601.74,602.79,597.2,598.34,7780.401
2025-04-25 03:00:00+00:00,598.33,601.12,598.11,600.78,5012.939
2025-04-25 04:00:00+00:00,600.78,604.8,600.77,603.81,11898.408
2025-04-25 05:00:00+00:00,603.81,605.88,603.64,605.59,9933.208
2025-04-25 06:00:00+00:00,605.6,609.23,604.74,608.7,14317.551
2025-04-25 07:00:00+00:00,608.71,609.85,606.21,606.43,17640.621
2025-04-25 08:00:00+00:00,606.42,610.2,606.42,610.05,18357.821
2025-04-25 09:00:00+00:00,610.05,610.35,607.75,609.82,13066.434
2025-04-25 10:00:00+00:00,609.81,610.2,604.72,605.31,26706.399
2025-04-25 11:00:00+00:00,605.31,606.84,603.92,605.89,12648.366
2025-04-25 12:00:00+00:00,605.88,608.27,603.8,603.92,12821.727
2025-04-25 13:00:00+00:00,603.92,605.12,601.6,602.56,13130.854
